Year,Month,Carrier,Carrier_Name,Arrival Flights,Delays,Employees,Passengers,Delays_Over_Flights,Employees_Over_Flights,Passengers_Over_Flights
2020,6,DL,Delta_Air_Lines,21865,545,51468,1598745,0.02492568,2.353898925,73.1189115
2020,6,F9,Frontier_Airlines,4754,105,5101,564668,0.022086664,1.072991165,118.7774506
2020,6,G4,Allegiant_Air,9019,356,4436,875342,0.039472225,0.491850538,97.05532764
2020,6,HA,Hawaiian_Airlines,1652,53,7418,105930,0.032082324,4.49031477,64.12227603
2020,6,MQ,Envoy_Air,11163,332,16659,501551,0.029741109,1.492340769,44.92976798
2020,6,NK,Spirit_Air_Lines,4395,121,9134,609433,0.027531286,2.078270762,138.6650739
2020,6,OH,PSA_Airlines,9330,309,4524,470749,0.033118971,0.48488746,50.45541265
2020,6,OO,SkyWest_Airlines,26241,1257,13975,916657,0.047902138,0.532563546,34.93224344
2020,6,UA,United_Air_Lines,7290,196,82228,757946,0.026886145,11.27956104,103.9706447
2020,6,WN,Southwest_Airlines,63828,1493,62288,4637817,0.023390988,0.975872658,72.66116751
2020,6,YV,Mesa_Airlines,5040,189,2987,263874,0.0375,0.59265873,52.35595238
2020,6,YX,Republic_Airline,8925,132,6269,374653,0.014789916,0.702408964,41.97792717
2020,5,9E,Endeavor,7423,149,3284,121917,0.020072747,0.44240873,16.42422201
2020,5,AA,American_Airlines,21904,545,107346,1705639,0.0248813,4.900748722,77.86883674
2020,5,AS,Alaska_Airlines,4391,67,17797,247339,0.015258483,4.053063084,56.32862674
2020,5,B6,JetBlue_Airways,2762,72,21625,136829,0.026068067,7.829471398,49.53982621
2020,5,DL,Delta_Air_Lines,16952,449,50984,871914,0.02648655,3.007550731,51.43428504
2020,5,F9,Frontier_Airlines,2863,77,5139,252424,0.026894866,1.794970311,88.1676563
2020,5,G4,Allegiant_Air,9643,203,4475,377265,0.02105154,0.464067199,39.12319817
2020,5,HA,Hawaiian_Airlines,1283,40,7444,49190,0.031176929,5.8020265,38.33982853
2020,5,MQ,Envoy_Air,9369,200,16771,277864,0.021346995,1.7900523,29.65780766
2020,5,NK,Spirit_Air_Lines,1410,22,9199,141769,0.015602837,6.524113475,100.5453901
2020,5,OH,PSA_Airlines,8678,234,4587,298467,0.026964738,0.528578013,34.39352385
2020,5,OO,SkyWest_Airlines,26040,534,13962,525266,0.020506912,0.536175115,20.17150538
2020,5,UA,United_Air_Lines,7166,162,83723,451318,0.022606754,11.68336589,62.9804633
2020,5,WN,Southwest_Airlines,45347,593,62345,1836192,0.01307694,1.374842878,40.49202814
2020,5,YV,Mesa_Airlines,6945,195,3068,241973,0.028077754,0.441756659,34.84132469
2020,5,YX,Republic_Airline,5977,79,6319,160862,0.013217333,1.057219341,26.91350176
2020,4,9E,Endeavor,6283,140,4531,38289,0.022282349,0.721152316,6.094063346
2020,4,AA,American_Airlines,42362,851,108579,658217,0.020088759,2.56312261,15.53791134
2020,4,AS,Alaska_Airlines,5964,61,17850,105307,0.010228035,2.992957746,17.65710932
2020,4,B6,JetBlue_Airways,6886,125,21534,87559,0.018152774,3.127214638,12.71550973
2020,4,DL,Delta_Air_Lines,26002,743,62010,486631,0.028574725,2.384816553,18.7151373
2020,4,F9,Frontier_Airlines,2736,31,5153,42880,0.011330409,1.883406433,15.67251462
2020,4,G4,Allegiant_Air,6256,27,4497,36754,0.004315857,0.718829923,5.875
2020,4,HA,Hawaiian_Airlines,1408,15,7476,21158,0.010653409,5.309659091,15.02698864
2020,4,MQ,Envoy_Air,14310,112,16767,85610,0.007826695,1.171698113,5.9825297
2020,4,NK,Spirit_Air_Lines,5543,175,9204,135463,0.031571351,1.660472668,24.43857117
2020,4,OH,PSA_Airlines,18155,282,4306,87792,0.015532911,0.23717984,4.835692647
2020,4,OO,SkyWest_Airlines,39382,774,14136,226427,0.019653649,0.358945711,5.74950485
2020,4,UA,United_Air_Lines,17820,195,87369,221020,0.010942761,4.902861953,12.40291807
2020,4,WN,Southwest_Airlines,94362,580,62191,515728,0.006146542,0.659068269,5.465420402
2020,4,YV,Mesa_Airlines,9157,162,3356,75864,0.017691384,0.366495577,8.284809435
2020,4,YX,Republic_Airline,12100,159,6346,58278,0.013140496,0.52446281,4.816363636
2020,3,9E,Endeavor,25996,552,4598,676474,0.021234036,0.176873365,26.02223419
2020,3,AA,American_Airlines,80330,2514,109108,6542777,0.031295904,1.35824723,81.44873646
2020,3,AS,Alaska_Airlines,21380,673,17912,1389927,0.031478017,0.837792329,65.0106174
2020,3,B6,JetBlue_Airways,25657,1032,21546,1812873,0.040222941,0.839770823,70.65802705
2020,3,DL,Delta_Air_Lines,86291,2125,89980,6467075,0.024625975,1.042750692,74.9449537
2020,3,F9,Frontier_Airlines,12765,388,5181,1157181,0.030395613,0.405875441,90.65264395
2020,3,G4,Allegiant_Air,11754,368,4487,898402,0.031308491,0.381742386,76.43372469
2020,3,HA,Hawaiian_Airlines,6773,349,7492,531122,0.051528126,1.106156799,78.41754023
2020,3,MQ,Envoy_Air,27041,622,16781,699361,0.023002108,0.620576162,25.86298584
2020,3,NK,Spirit_Air_Lines,19729,629,9213,1958771,0.031882001,0.466977546,99.28384611
2020,3,OH,PSA_Airlines,25215,891,4670,690566,0.035336109,0.185207218,27.38711085
2020,3,OO,SkyWest_Airlines,74153,2032,14476,1921241,0.027402802,0.195217995,25.9091473
2020,3,UA,United_Air_Lines,53803,1060,91563,4530689,0.019701504,1.701819601,84.20885452
2020,3,WN,Southwest_Airlines,116689,2202,62081,6416800,0.018870673,0.532021013,54.99061608
2020,3,YV,Mesa_Airlines,18273,733,3681,662996,0.040113829,0.201444755,36.28282165
2020,3,YX,Republic_Airline,29968,531,6519,819750,0.0177189,0.217532034,27.35417779
2020,2,9E,Endeavor,21623,790,4924,1175868,0.036535171,0.227720483,54.38042825
2020,2,AA,American_Airlines,72402,3688,107905,11597302,0.050937819,1.490359382,160.1793044
2020,2,AS,Alaska_Airlines,19515,736,17911,2554198,0.037714579,0.917806815,130.8838329
2020,2,B6,JetBlue_Airways,23527,1292,21721,3122783,0.054915629,0.923237132,132.7318825
2020,2,DL,Delta_Air_Lines,75446,2662,91416,11714687,0.035283514,1.211674575,155.272473
2020,2,F9,Frontier_Airlines,11549,561,5101,1837258,0.048575634,0.441683263,159.0837302
2020,2,G4,Allegiant_Air,8714,478,4478,1208742,0.054854258,0.513885701,138.7126463
2020,2,HA,Hawaiian_Airlines,6509,414,7502,840583,0.06360424,1.152557997,129.14165
2020,2,MQ,Envoy_Air,24193,815,17186,1125785,0.03368743,0.710370768,46.53350143
2020,2,NK,Spirit_Air_Lines,17364,696,8975,2812460,0.04008293,0.516873992,161.9707441
2020,2,OH,PSA_Airlines,22902,1385,4810,1165026,0.060475068,0.210025325,50.87005502
2020,2,OO,SkyWest_Airlines,67056,5023,14310,3277753,0.07490754,0.213403722,48.88083095
2020,2,UA,United_Air_Lines,46244,1389,92249,7948331,0.030036329,1.994831762,171.8781031
2020,2,WN,Southwest_Airlines,101581,3281,62436,11483427,0.032299347,0.614642502,113.046997
2020,2,YV,Mesa_Airlines,16679,1105,3653,1099485,0.066250974,0.219017927,65.92031896
2020,2,YX,Republic_Airline,27560,810,6495,1509737,0.029390421,0.235667634,54.78000726
2020,1,9E,Endeavor,23068,733,4844,1218455,0.03177562,0.209987862,52.82014045
2020,1,AA,American_Airlines,76276,3919,107452,12209035,0.051379202,1.408726205,160.0639126
2020,1,AS,Alaska_Airlines,21110,1019,17939,2699236,0.048270962,0.849786831,127.8652771
2020,1,B6,JetBlue_Airways,24709,1414,21598,3228305,0.057226112,0.87409446,130.6530009
2020,1,DL,Delta_Air_Lines,80067,2657,90827,12309245,0.033184708,1.134387451,153.7368079
2020,1,F9,Frontier_Airlines,12467,626,5020,1965063,0.050212561,0.40266303,157.6211599
2020,1,G4,Allegiant_Air,7774,399,4394,1069152,0.051324929,0.565217391,137.5291999
2020,1,HA,Hawaiian_Airlines,7035,481,7447,946287,0.068372424,1.058564321,134.5113006
2020,1,MQ,Envoy_Air,26200,957,17028,1156556,0.036526718,0.649923664,44.14335878
2020,1,NK,Spirit_Air_Lines,17477,606,8839,2783550,0.034674143,0.505750415,159.2693254
2020,1,OH,PSA_Airlines,24309,1269,4766,1225088,0.052202888,0.196059073,50.39647867
2020,1,OO,SkyWest_Airlines,71160,5451,14646,3355559,0.076602024,0.205817875,47.15512929
2020,1,UA,United_Air_Lines,48401,1423,92037,8695401,0.029400219,1.901551621,179.6533336
2020,1,WN,Southwest_Airlines,109770,4034,62216,11878477,0.036749567,0.566785096,108.2124169
2020,1,YV,Mesa_Airlines,17836,1050,3526,1148120,0.058869702,0.197690065,64.37093519
2020,1,YX,Republic_Airline,29123,781,6443,1450775,0.026817292,0.221234076,49.81543797
2019,12,9E,Endeavor,23365,946,4847,1392510,0.040487909,0.207447036,59.59811684
2019,12,AA,American_Airlines,79405,4510,107381,13401319,0.056797431,1.352320383,168.7717272
2019,12,AS,Alaska_Airlines,21993,1347,17917,3061783,0.06124676,0.814668304,139.2162506
2019,12,B6,JetBlue_Airways,25217,2746,21499,3634996,0.108894793,0.852559781,144.1486299
2019,12,DL,Delta_Air_Lines,81524,3825,90406,13315069,0.046918699,1.108949512,163.3269835
2019,12,F9,Frontier_Airlines,12267,899,4965,2085813,0.073286052,0.404744436,170.0344828
2019,12,G4,Allegiant_Air,9381,532,4365,1318262,0.056710372,0.465302207,140.5246775
2019,12,HA,Hawaiian_Airlines,7276,557,7437,985171,0.076553051,1.022127543,135.4000825
2019,12,MQ,Envoy_Air,27100,1125,16935,1304223,0.041512915,0.624907749,48.12630996
2019,12,NK,Spirit_Air_Lines,17299,744,8993,2993308,0.043008266,0.519856639,173.0335858
2019,12,OH,PSA_Airlines,24276,1402,4713,1320027,0.057752513,0.194142363,54.37580326
2019,12,OO,SkyWest_Airlines,72004,3672,14698,3678280,0.050997167,0.204127548,51.0843842
2019,12,UA,United_Air_Lines,51291,2318,91446,9849523,0.045193114,1.782885886,192.0321889
2019,12,WN,Southwest_Airlines,114442,8682,61905,14140057,0.075863756,0.54092903,123.5565352
2019,12,YV,Mesa_Airlines,18843,1384,3630,1283881,0.073449026,0.192644483,68.13570026
2019,12,YX,Republic_Airline,28877,1152,6360,1701591,0.039893341,0.220244485,58.92547702
2019,11,9E,Endeavor,20823,696,4841,1224980,0.033424579,0.232483312,58.8282188
2019,11,AA,American_Airlines,77566,3981,107124,12264252,0.051324034,1.381069025,158.1137612
2019,11,AS,Alaska_Airlines,21007,735,17847,2777770,0.034988337,0.849573952,132.230685
2019,11,B6,JetBlue_Airways,24709,1831,21686,3405379,0.074102554,0.877655915,137.8193776
2019,11,DL,Delta_Air_Lines,80046,2585,89996,12511912,0.032293931,1.124303525,156.3090223
2019,11,F9,Frontier_Airlines,12227,775,4938,1964630,0.063384313,0.403860309,160.6796434
2019,11,G4,Allegiant_Air,8140,436,4387,1110068,0.053562654,0.538943489,136.3719902
2019,11,HA,Hawaiian_Airlines,6914,399,7453,896340,0.057708996,1.077957767,129.6413075
2019,11,MQ,Envoy_Air,25932,927,16846,1206755,0.035747339,0.649622089,46.53536172
2019,11,NK,Spirit_Air_Lines,17438,584,8668,2830399,0.033490079,0.497075353,162.3121344
2019,11,OH,PSA_Airlines,23602,1175,4748,1221075,0.049783917,0.201169392,51.73608169
2019,11,OO,SkyWest_Airlines,67690,2512,14572,3357313,0.037110356,0.215275521,49.59836017
2019,11,UA,United_Air_Lines,50180,1709,91115,8941433,0.034057393,1.815763252,178.1871861
2019,11,WN,Southwest_Airlines,109266,5292,61887,13052868,0.048432266,0.566388447,119.4595574
2019,11,YV,Mesa_Airlines,18567,1063,3607,1206989,0.057252114,0.194269403,65.00721711
2019,11,YX,Republic_Airline,27167,721,6366,1517241,0.026539552,0.234328413,55.8486767
2019,10,9E,Endeavor,21516,659,4734,1308920,0.03062837,0.220022309,60.83472764
2019,10,AA,American_Airlines,81028,4371,107430,13075854,0.053944316,1.325837982,161.3745125
2019,10,AS,Alaska_Airlines,22194,801,17880,2930290,0.036090835,0.805623141,132.030729
2019,10,B6,JetBlue_Airways,24891,1674,21681,3455795,0.067253224,0.871037724,138.8371299
2019,10,DL,Delta_Air_Lines,86322,3408,90302,13914556,0.039480086,1.046106439,161.1936239
2019,10,F9,Frontier_Airlines,12769,857,4880,2027887,0.067115671,0.382175581,158.8132978
2019,10,G4,Allegiant_Air,7866,416,4352,1115393,0.052885838,0.553267226,141.7992626
2019,10,HA,Hawaiian_Airlines,7121,561,7411,961612,0.07878107,1.040724617,135.038899
2019,10,MQ,Envoy_Air,28052,949,16763,1337138,0.03383003,0.597568801,47.66640525
2019,10,NK,Spirit_Air_Lines,16911,557,8445,2809570,0.032937142,0.499379102,166.138608
2019,10,OH,PSA_Airlines,24514,1046,4684,1319631,0.042669495,0.191074488,53.83172881
2019,10,OO,SkyWest_Airlines,72350,3058,14367,3730611,0.042266759,0.198576365,51.56338632
2019,10,UA,United_Air_Lines,55074,1961,91109,9727533,0.035606638,1.654301485,176.6265933
2019,10,WN,Southwest_Airlines,116465,5623,61965,14008397,0.048280599,0.532048255,120.2798867
2019,10,YV,Mesa_Airlines,19762,1328,3600,1286455,0.067199676,0.182167797,65.09740917
2019,10,YX,Republic_Airline,28754,764,6331,1659026,0.026570216,0.220178062,57.69722473
2019,9,9E,Endeavor,20912,588,4727,1235816,0.028117827,0.226042464,59.09602142
2019,9,AA,American_Airlines,77663,858,106981,12206467,0.011047732,1.377502801,157.1722313
2019,9,AS,Alaska_Airlines,21737,858,17868,2871695,0.039471868,0.822008557,132.1109169
2019,9,B6,JetBlue_Airways,24143,1399,21646,3210949,0.057946403,0.896574576,132.9971006
2019,9,DL,Delta_Air_Lines,81745,2732,89929,13101887,0.033421004,1.100116215,160.2775338
2019,9,F9,Frontier_Airlines,12200,665,4835,1822286,0.054508197,0.396311475,149.3677049
2019,9,G4,Allegiant_Air,5726,248,4279,778093,0.043311212,0.747293049,135.8877052
2019,9,HA,Hawaiian_Airlines,6876,438,7389,912043,0.063699825,1.07460733,132.6415067
2019,9,MQ,Envoy_Air,27249,899,16614,1230660,0.032992036,0.609710448,45.16349224
2019,9,NK,Spirit_Air_Lines,16759,499,8342,2505860,0.029775046,0.497762396,149.5232412
2019,9,OH,PSA_Airlines,23683,951,4613,1213869,0.040155386,0.194781067,51.25486636
2019,9,OO,SkyWest_Airlines,68051,2525,14431,3413758,0.037104525,0.212061542,50.1647
2019,9,UA,United_Air_Lines,52021,1900,90867,9033186,0.036523712,1.746736895,173.6449895
2019,9,WN,Southwest_Airlines,109217,3787,61727,12598226,0.034674089,0.565177582,115.3504125
2019,9,YV,Mesa_Airlines,19099,1027,3605,1184514,0.053772449,0.188753338,62.01968689
2019,9,YX,Republic_Airline,27512,655,6273,1504821,0.023807793,0.228009596,54.6968959
2019,8,9E,Endeavor,23338,939,4642,1410167,0.04023481,0.198903077,60.42364384
2019,8,AA,American_Airlines,82689,5561,106976,13934083,0.067251992,1.293715004,168.5119302
2019,8,AS,Alaska_Airlines,24688,1137,17792,3347646,0.046054763,0.720674012,135.5981043
2019,8,B6,JetBlue_Airways,25518,2453,21634,3909587,0.096128223,0.847793714,153.2089897
2019,8,DL,Delta_Air_Lines,91278,4720,90694,15321120,0.05171016,0.993601963,167.8511799
2019,8,F9,Frontier_Airlines,12454,886,4749,2066244,0.071141802,0.38132327,165.9100691
2019,8,G4,Allegiant_Air,8717,523,4193,1251828,0.059997706,0.48101411,143.6076632
2019,8,HA,Hawaiian_Airlines,7364,478,7349,1040808,0.064910375,0.997963064,141.3373167
2019,8,MQ,Envoy_Air,29931,1180,16390,1391831,0.039424009,0.547592797,46.5013197
2019,8,NK,Spirit_Air_Lines,18860,1047,8280,3103645,0.055514316,0.43902439,164.5623012
2019,8,OH,PSA_Airlines,25452,1292,4480,1310898,0.050762219,0.176017602,51.50471476
2019,8,OO,SkyWest_Airlines,74973,3438,14448,3889910,0.045856508,0.192709375,51.88414496
2019,8,UA,United_Air_Lines,56223,2804,90704,10731910,0.049872828,1.613289935,190.8811341
2019,8,WN,Southwest_Airlines,116526,6030,61288,13816472,0.051748108,0.525959872,118.5698642
2019,8,YV,Mesa_Airlines,20105,1471,3633,1296176,0.073165879,0.180701318,64.47033076
2019,8,YX,Republic_Airline,28997,1078,6177,1676400,0.03717626,0.213022037,57.81287719
2019,7,9E,Endeavor,22312,1081,4585,1379414,0.048449265,0.205494801,61.8238616
2019,7,AA,American_Airlines,81801,5791,107818,14360823,0.070793756,1.318052347,175.5580372
2019,7,AS,Alaska_Airlines,24593,914,17815,3413479,0.037165047,0.72439312,138.7988045
2019,7,B6,JetBlue_Airways,25545,2312,21671,3968587,0.090506949,0.848346056,155.3567039
2019,7,DL,Delta_Air_Lines,90812,5577,91113,15599579,0.061412589,1.00331454,171.7788288
2019,7,F9,Frontier_Airlines,12535,1070,4720,2194860,0.085360989,0.376545672,175.0985241
2019,7,G4,Allegiant_Air,11786,625,4181,1753466,0.053029017,0.354742915,148.7753267
2019,7,HA,Hawaiian_Airlines,7334,528,7356,1057379,0.071993455,1.002999727,144.1749386
2019,7,MQ,Envoy_Air,29565,1402,16366,1403552,0.047420937,0.553559953,47.47343142
2019,7,NK,Spirit_Air_Lines,18845,857,8208,3218163,0.045476254,0.435553197,170.7701247
2019,7,OH,PSA_Airlines,25249,1250,4414,1323117,0.049506911,0.174818805,52.40274862
2019,7,OO,SkyWest_Airlines,73742,3706,14355,3919980,0.050256299,0.194665184,53.15803748
2019,7,UA,United_Air_Lines,56106,2995,90750,11262023,0.0533811,1.617474067,200.7276049
2019,7,WN,Southwest_Airlines,119342,7137,61057,14683468,0.059802919,0.511613682,123.0368856
2019,7,YV,Mesa_Airlines,20122,1238,3563,1390314,0.061524699,0.177069874,69.09422523
2019,7,YX,Republic_Airline,28158,1056,6193,1667473,0.037502664,0.219937496,59.21844591
2019,6,9E,Endeavor,21882,1223,4568,1369399,0.055890686,0.208756055,62.5810712
2019,6,AA,American_Airlines,80090,6918,108107,13842231,0.086377825,1.349818954,172.8334499
2019,6,AS,Alaska_Airlines,23271,921,17628,3232150,0.039577156,0.757509346,138.8917537
2019,6,B6,JetBlue_Airways,24324,2226,21741,3683674,0.091514554,0.893808584,151.4419503
2019,6,DL,Delta_Air_Lines,87350,5392,91289,15060598,0.061728678,1.045094448,172.4166915
2019,6,F9,Frontier_Airlines,11647,973,4690,2035467,0.083540826,0.402678801,174.7632008
2019,6,G4,Allegiant_Air,11091,731,4191,1605437,0.065909296,0.377873952,144.7513299
2019,6,HA,Hawaiian_Airlines,7198,467,7360,985638,0.064879133,1.022506252,136.9322034
2019,6,MQ,Envoy_Air,28456,1508,16416,1342974,0.052994096,0.576890638,47.19475682
2019,6,NK,Spirit_Air_Lines,17874,798,8232,3019855,0.044645854,0.460557234,168.9523889
2019,6,OH,PSA_Airlines,24681,1339,4290,1332591,0.054252259,0.173817917,53.99258539
2019,6,OO,SkyWest_Airlines,72158,3679,14212,3833452,0.050985338,0.196956678,53.12580726
2019,6,UA,United_Air_Lines,54075,3147,90852,10869135,0.058196949,1.680110957,201.0011096
2019,6,WN,Southwest_Airlines,115213,8136,60888,14410395,0.070617031,0.528482029,125.0761199
2019,6,YV,Mesa_Airlines,19924,1513,3499,1330497,0.075938567,0.175617346,66.77860871
2019,6,YX,Republic_Airline,27671,1126,6142,1702294,0.040692422,0.221965234,61.51906328
2019,5,9E,Endeavor,21074,708,4595,1327076,0.0335959,0.218041188,62.97219322
2019,5,AA,American_Airlines,81666,6196,107773,13605171,0.075870007,1.319680161,166.5952906
2019,5,AS,Alaska_Airlines,22567,833,17685,3073360,0.036912306,0.783666416,136.1882395
2019,5,B6,JetBlue_Airways,24967,1641,21646,3700878,0.065726759,0.866984419,148.2307846
2019,5,DL,Delta_Air_Lines,85579,3644,90431,14357486,0.04258054,1.056696152,167.7687984
2019,5,F9,Frontier_Airlines,11383,926,4629,1969355,0.081349381,0.406659053,173.0084336
2019,5,G4,Allegiant_Air,9021,560,4124,1278660,0.062077375,0.457155526,141.7426006
2019,5,HA,Hawaiian_Airlines,7219,508,7312,986321,0.070369857,1.012882671,136.6284804
2019,5,MQ,Envoy_Air,28795,1214,16180,1352426,0.042160097,0.561903108,46.96739017
2019,5,NK,Spirit_Air_Lines,18055,833,8081,2999480,0.046136804,0.447576849,166.1301579
2019,5,OH,PSA_Airlines,24783,1095,4219,1347590,0.044183513,0.170237663,54.37558003
2019,5,OO,SkyWest_Airlines,72041,3289,14255,3725669,0.045654558,0.197873433,51.71595342
2019,5,UA,United_Air_Lines,54360,2600,90546,10211873,0.047829286,1.665673289,187.8563834
2019,5,WN,Southwest_Airlines,117849,8080,60757,14419619,0.068562313,0.515549559,122.3567362
2019,5,YV,Mesa_Airlines,19594,1152,3482,1300750,0.058793508,0.177707461,66.38511789
2019,5,YX,Republic_Airline,28147,859,6209,1623430,0.03051835,0.220591893,57.67683945
2019,4,9E,Endeavor,21030,960,4547,1239171,0.045649073,0.216214931,58.92396576
2019,4,AA,American_Airlines,76765,4927,107531,12548238,0.064182896,1.400781606,163.4630105
2019,4,AS,Alaska_Airlines,21300,855,17620,2891968,0.040140845,0.827230047,135.7731455
2019,4,B6,JetBlue_Airways,25329,2061,21604,3674642,0.081369182,0.852935371,145.0764736
2019,4,DL,Delta_Air_Lines,81949,3406,89967,13378392,0.041562435,1.09784134,163.2526571
2019,4,F9,Frontier_Airlines,9819,583,4497,1666269,0.059374682,0.457989612,169.6984418
2019,4,G4,Allegiant_Air,9283,490,4102,1277198,0.05278466,0.441883012,137.584617
2019,4,HA,Hawaiian_Airlines,6900,523,7294,927688,0.075797101,1.057101449,134.4475362
2019,4,MQ,Envoy_Air,26176,936,15940,1203290,0.035757946,0.608954768,45.96920844
2019,4,NK,Spirit_Air_Lines,16774,707,7928,2740724,0.042148563,0.472636223,163.3912007
2019,4,OH,PSA_Airlines,23984,1267,4189,1259510,0.052826885,0.174658105,52.51459306
2019,4,OO,SkyWest_Airlines,68502,2967,13863,3471882,0.043312604,0.202373653,50.68292897
2019,4,UA,United_Air_Lines,52292,2210,90096,9667621,0.042262679,1.722940412,184.8776295
2019,4,WN,Southwest_Airlines,115401,7260,60729,13738590,0.062911067,0.526243273,119.0508748
2019,4,YV,Mesa_Airlines,18171,956,3620,1213092,0.052611304,0.199218535,66.75978207
2019,4,YX,Republic_Airline,27048,1026,6156,1593218,0.037932564,0.227595386,58.90335699
2019,3,9E,Endeavor,22377,899,4519,1292725,0.04017518,0.201948429,57.77025517
2019,3,AA,American_Airlines,80027,5078,107272,13406261,0.063453584,1.340447599,167.5217239
2019,3,AS,Alaska_Airlines,21694,887,17590,2949340,0.040886881,0.810823269,135.9518761
2019,3,B6,JetBlue_Airways,25927,2319,21484,3791087,0.089443437,0.828634242,146.2215837
2019,3,DL,Delta_Air_Lines,84208,3383,89959,13939269,0.04017433,1.068295174,165.5337854
2019,3,F9,Frontier_Airlines,9845,554,4447,1730216,0.056272219,0.451701371,175.7456577
2019,3,G4,Allegiant_Air,10260,409,4057,1493502,0.039863548,0.395419103,145.5654971
2019,3,HA,Hawaiian_Airlines,6858,564,7299,973523,0.08223972,1.064304462,141.9543599
2019,3,MQ,Envoy_Air,26740,1057,15887,1248112,0.039528796,0.594128646,46.67584144
2019,3,NK,Spirit_Air_Lines,17154,546,7875,2995478,0.031829311,0.4590766,174.6227119
2019,3,OH,PSA_Airlines,24446,1258,4128,1296980,0.051460362,0.168861982,53.05489651
2019,3,OO,SkyWest_Airlines,70419,3384,14148,3557029,0.048055212,0.200911686,50.51234752
2019,3,UA,United_Air_Lines,53651,2424,89536,9966699,0.045180891,1.668859853,185.7691189
2019,3,WN,Southwest_Airlines,119413,7104,60559,14438509,0.05949101,0.507139089,120.9123713
2019,3,YV,Mesa_Airlines,18836,1201,3572,1304168,0.063760883,0.189636866,69.23805479
2019,3,YX,Republic_Airline,27277,958,6038,1619438,0.035121164,0.221358654,59.37009202
2019,2,9E,Endeavor,18305,861,4571,946047,0.047036329,0.249713193,51.68243649
2019,2,AA,American_Airlines,71059,4495,106701,11268076,0.063257293,1.501583191,158.5735234
2019,2,AS,Alaska_Airlines,19028,933,17567,2365414,0.049033004,0.923218415,124.3122766
2019,2,B6,JetBlue_Airways,22398,2109,21333,3129491,0.094160193,0.952451112,139.7218948
2019,2,DL,Delta_Air_Lines,67337,3232,89491,10575503,0.047997386,1.329001886,157.0533733
2019,2,F9,Frontier_Airlines,8750,573,4412,1493929,0.065485714,0.504228571,170.7347429
2019,2,G4,Allegiant_Air,7271,387,4066,1019118,0.053225141,0.559207812,140.1620135
2019,2,HA,Hawaiian_Airlines,6033,572,7272,854122,0.094811868,1.205370462,141.5750041
2019,2,MQ,Envoy_Air,23312,1238,15826,1004642,0.053105697,0.678877831,43.0954873
2019,2,NK,Spirit_Air_Lines,13654,536,7785,2272700,0.039255896,0.57016259,166.4493921
2019,2,OH,PSA_Airlines,21465,1188,4150,1059245,0.055345912,0.193337992,49.34754251
2019,2,OO,SkyWest_Airlines,59589,3333,14218,2808156,0.055933142,0.238601084,47.12540905
2019,2,UA,United_Air_Lines,43722,1991,89051,7694958,0.045537716,2.036754952,175.9973926
2019,2,WN,Southwest_Airlines,99500,7348,60448,11384281,0.073849246,0.607517588,114.4148844
2019,2,YV,Mesa_Airlines,16519,1182,3436,1076208,0.071553968,0.208002906,65.1497064
2019,2,YX,Republic_Airline,23786,794,6050,1282945,0.03338098,0.254351299,53.93697974
2019,1,9E,Endeavor,20198,790,4570,1001177,0.039112783,0.226260026,49.56812556
2019,1,AA,American_Airlines,77017,3993,106799,11869836,0.051845696,1.386693847,154.1196879
2019,1,AS,Alaska_Airlines,20744,728,17502,2537315,0.035094485,0.843713845,122.3156093
2019,1,B6,JetBlue_Airways,24443,2170,21206,3265537,0.088777973,0.867569447,133.5980444
2019,1,DL,Delta_Air_Lines,73836,2702,88739,11184743,0.036594615,1.201839211,151.4808901
2019,1,F9,Frontier_Airlines,9647,655,4343,1609468,0.067896755,0.450191769,166.8361149
2019,1,G4,Allegiant_Air,6763,344,3961,932030,0.050865001,0.585686825,137.8131007
2019,1,HA,Hawaiian_Airlines,6798,529,7250,940231,0.077817005,1.066490144,138.3099441
2019,1,MQ,Envoy_Air,25699,1017,15773,1019613,0.039573524,0.61375929,39.67520137
2019,1,NK,Spirit_Air_Lines,15222,443,7700,2378825,0.029102615,0.505846801,156.2754566
2019,1,OH,PSA_Airlines,23169,1014,4121,1087699,0.043765376,0.177866977,46.94630757
2019,1,OO,SkyWest_Airlines,64926,3214,14185,2942799,0.049502511,0.2184795,45.32543203
2019,1,UA,United_Air_Lines,46915,1896,88826,8256249,0.040413514,1.893339017,175.9831397
2019,1,WN,Southwest_Airlines,111312,5218,60263,11990129,0.046877246,0.54138817,107.7164097
2019,1,YV,Mesa_Airlines,18346,1124,3503,1174243,0.061266761,0.190940805,64.00539627
2019,1,YX,Republic_Airline,25755,1053,6071,1297038,0.040885265,0.235721219,50.360629
2018,12,9E,Endeavor,20690,897,4595,1180840,0.043354277,0.222087965,57.07298212
2018,12,AA,American_Airlines,76121,4327,107590,12143341,0.056843709,1.413407601,159.5268191
2018,12,AS,Alaska_Airlines,20872,736,17556,2792698,0.035262553,0.841126869,133.801169
2018,12,B6,JetBlue_Airways,25350,2351,20979,3543098,0.092741617,0.827573964,139.7671795
2018,12,DL,Delta_Air_Lines,75006,2520,88096,11906879,0.033597312,1.174519372,158.745687
2018,12,F9,Frontier_Airlines,9916,742,4234,1659001,0.07482856,0.426986688,167.3054659
2018,12,G4,Allegiant_Air,7672,324,4159,1069680,0.042231491,0.542101147,139.4264859
